filename,path,extension,size,mime_type,modified_date
HR_TRANS_20210214_v1.csv,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/converted_to_csv/HR_TRANS_20210214_v1.csv,csv,2991,text/csv,2023-05-23 16:23:26
HR_TRANS_20210314_v1.csv,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/converted_to_csv/HR_TRANS_20210314_v1.csv,csv,2907,text/csv,2023-05-23 16:23:26
TA_TRANS_PP4_02010327_v1.csv,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/converted_to_csv/TA_TRANS_PP4_02010327_v1.csv,csv,12140,text/csv,2023-05-23 16:23:26
TA_TRANS_PP3_02010313_v1.csv,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/converted_to_csv/TA_TRANS_PP3_02010313_v1.csv,csv,12961,text/csv,2023-05-23 16:23:26
HR_DATA_PP1_20210131_v1.csv,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/converted_to_csv/HR_DATA_PP1_20210131_v1.csv,csv,24423,text/csv,2023-05-23 16:23:26
HR_TRANS_20210131_v1.csv,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/converted_to_csv/HR_TRANS_20210131_v1.csv,csv,33274,text/csv,2023-05-23 16:23:26
HR_DATA_PP2_20210221_v1.csv,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/converted_to_csv/HR_DATA_PP2_20210221_v1.csv,csv,2455,text/csv,2023-05-23 16:23:26
LES_PP5_v1.csv,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/converted_to_csv/LES_PP5_v1.csv,csv,2584,text/csv,2023-05-23 16:23:26
TA_TRANS_PP1_02010213_v1.csv,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/converted_to_csv/TA_TRANS_PP1_02010213_v1.csv,csv,12712,text/csv,2023-05-23 16:23:26
HR_TRANS_20210301_v1.csv,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/converted_to_csv/HR_TRANS_20210301_v1.csv,csv,2431,text/csv,2023-05-23 16:23:26
HR_TRANS_RETRO_20210214_v1.csv,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/converted_to_csv/HR_TRANS_RETRO_20210214_v1.csv,csv,2293,text/csv,2023-05-23 16:23:26
LES_PP3_v1.csv,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/converted_to_csv/LES_PP3_v1.csv,csv,21345,text/csv,2023-05-23 16:23:26
HR_TRANS_20210221_v1.csv,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/converted_to_csv/HR_TRANS_20210221_v1.csv,csv,2944,text/csv,2023-05-23 16:23:26
LES_PP1_v1.csv,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/converted_to_csv/LES_PP1_v1.csv,csv,20485,text/csv,2023-05-23 16:23:26
medical_raw_data.csv,DS104-Data-Wrangling-and-Visualization/Examples/Data_Cleaning_and_PCA_Example/medical_raw_data.csv,csv,2091357,text/csv,2022-07-17 18:42:38
government_data_catalogs.csv,DS104-Data-Wrangling-and-Visualization/Examples/Data-Cataloging/government_data_catalogs.csv,csv,12378,text/csv,2023-04-17 14:47:44
breakfast.csv,DS104-Data-Wrangling-and-Visualization/Data/breakfast.csv,csv,44516,text/csv,2021-09-20 18:07:11
L3P1.csv,DS104-Data-Wrangling-and-Visualization/Data/L3P1.csv,csv,171,text/csv,2021-10-25 07:47:51
museums.csv,DS104-Data-Wrangling-and-Visualization/Data/museums.csv,csv,6817303,text/csv,2019-09-20 09:54:26
cellPhone.csv,DS104-Data-Wrangling-and-Visualization/Data/cellPhone.csv,csv,420787,text/csv,2021-09-20 18:07:11
flowerShipment.csv,DS104-Data-Wrangling-and-Visualization/Data/flowerShipment.csv,csv,50619,text/csv,2021-06-28 01:59:00
graduate_admissions.csv,DS104-Data-Wrangling-and-Visualization/Data/graduate_admissions.csv,csv,12504,text/csv,2021-09-20 18:07:11
All_GPUs.csv,DS104-Data-Wrangling-and-Visualization/Data/All_GPUs.csv,csv,828198,text/csv,2021-06-28 01:59:00
London_hotel_reviews.csv,DS104-Data-Wrangling-and-Visualization/Data/London_hotel_reviews.csv,csv,22820803,text/csv,2021-09-20 18:07:11
L3P2.csv,DS104-Data-Wrangling-and-Visualization/Data/L3P2.csv,csv,618,text/csv,2023-04-21 12:43:10
L3P3.csv,DS104-Data-Wrangling-and-Visualization/Data/L3P3.csv,csv,1367,text/csv,2023-04-21 12:43:10
volcanoes.csv,DS104-Data-Wrangling-and-Visualization/Data/volcanoes.csv,csv,2687607,text/csv,2021-06-28 01:59:00
anime.csv,DS104-Data-Wrangling-and-Visualization/Data/anime.csv,csv,6275613,text/csv,2021-09-20 18:07:11
flowerShop.csv,DS104-Data-Wrangling-and-Visualization/Data/flowerShop.csv,csv,24015,text/csv,2021-06-28 01:59:00
crocodiles.csv,DS104-Data-Wrangling-and-Visualization/Data/crocodiles.csv,csv,789,text/csv,2023-04-21 12:43:10
tea.csv,DS104-Data-Wrangling-and-Visualization/Data/tea.csv,csv,317,text/csv,2018-07-05 16:32:28
L3P5.csv,DS104-Data-Wrangling-and-Visualization/Data/L3P5.csv,csv,1691,text/csv,2023-04-21 12:43:10
boats.csv,DS104-Data-Wrangling-and-Visualization/Data/boats.csv,csv,207,text/csv,2018-09-28 10:06:32
glassdoor.csv,DS104-Data-Wrangling-and-Visualization/Data/glassdoor.csv,csv,1935165,text/csv,2021-06-28 01:59:00
BorderCrossing.csv,DS104-Data-Wrangling-and-Visualization/Data/BorderCrossing.csv,csv,24602656,text/csv,2021-09-20 18:07:11
fedramp-2023-03-02.csv,DS104-Data-Wrangling-and-Visualization/Data/fedramp-2023-03-02.csv,csv,260492,text/csv,2023-03-08 17:46:02
YouTubeChannels.csv,DS104-Data-Wrangling-and-Visualization/Data/YouTubeChannels.csv,csv,252762,text/csv,2021-09-20 18:07:11
datasets-733390-1272569-individuals.csv,DS104-Data-Wrangling-and-Visualization/Data/datasets-733390-1272569-individuals.csv,csv,42004,text/csv,2021-06-28 01:59:00
YouTubeChannels_Python.csv,DS104-Data-Wrangling-and-Visualization/Data/YouTubeChannels_Python.csv,csv,243715,text/csv,2021-09-20 18:07:11
test.csv,DS104-Data-Wrangling-and-Visualization/Data/test.csv,csv,19324796,text/csv,2021-07-20 12:11:00
studentSurveyCodebook.csv,DS104-Data-Wrangling-and-Visualization/Data/studentSurveyCodebook.csv,csv,3613,text/csv,2021-09-20 18:07:11
power_lifting.csv,DS104-Data-Wrangling-and-Visualization/Data/power_lifting.csv,csv,29739221,text/csv,2021-09-20 18:07:11
loans.csv,DS104-Data-Wrangling-and-Visualization/Data/loans.csv,csv,1136479,text/csv,2021-09-20 18:07:11
airbnb_sample_submission.csv,DS104-Data-Wrangling-and-Visualization/Data/airbnb_sample_submission.csv,csv,993548,text/csv,2021-09-27 12:22:18
video_games_regional.csv,DS104-Data-Wrangling-and-Visualization/Data/video_games_regional.csv,csv,336775,text/csv,2021-09-20 18:07:11
hockey1.csv,DS104-Data-Wrangling-and-Visualization/Data/hockey1.csv,csv,960070,text/csv,2021-09-20 18:07:11
profile.csv,DS104-Data-Wrangling-and-Visualization/Data/profile.csv,csv,21338,text/csv,2021-06-28 01:59:00
googleplaystore.csv,DS104-Data-Wrangling-and-Visualization/Data/googleplaystore.csv,csv,1581869,text/csv,2021-09-20 18:07:11
insurance.csv,DS104-Data-Wrangling-and-Visualization/Data/insurance.csv,csv,54289,text/csv,2022-07-17 18:42:38
superheroes.csv,DS104-Data-Wrangling-and-Visualization/Data/superheroes.csv,csv,46273,text/csv,2018-11-11 12:08:40
Intel_CPUs.csv,DS104-Data-Wrangling-and-Visualization/Data/Intel_CPUs.csv,csv,571008,text/csv,2021-06-28 01:59:00
hotels.csv,DS104-Data-Wrangling-and-Visualization/Data/hotels.csv,csv,16846346,text/csv,2021-06-28 01:59:00
lead_lipstick.csv,DS104-Data-Wrangling-and-Visualization/Data/lead_lipstick.csv,csv,7010,text/csv,2021-09-20 18:07:11
L6handson.csv,DS104-Data-Wrangling-and-Visualization/Data/L6handson.csv,csv,1691,text/csv,2021-10-18 17:05:43
airbnb_test_users.csv,DS104-Data-Wrangling-and-Visualization/Data/airbnb_test_users.csv,csv,6493266,text/csv,2021-09-27 12:22:19
hockey2.csv,DS104-Data-Wrangling-and-Visualization/Data/hockey2.csv,csv,319285,text/csv,2021-09-20 18:07:11
BisonTracking.csv,DS104-Data-Wrangling-and-Visualization/Data/BisonTracking.csv,csv,39088,text/csv,2021-11-04 09:41:05
hockey3.csv,DS104-Data-Wrangling-and-Visualization/Data/hockey3.csv,csv,335468,text/csv,2021-09-20 18:07:11
US_honey_dataset_updated.csv,DS104-Data-Wrangling-and-Visualization/Data/US_honey_dataset_updated.csv,csv,61292,text/csv,2023-01-19 08:13:36
data.csv,DS104-Data-Wrangling-and-Visualization/Data/data.csv,csv,3514188,text/csv,2022-07-13 15:10:56
FakeNews.csv,DS104-Data-Wrangling-and-Visualization/Data/FakeNews.csv,csv,346901,text/csv,2021-10-08 16:34:50
medical_raw_data.csv,DS104-Data-Wrangling-and-Visualization/Data/medical_raw_data.csv,csv,2080865,text/csv,2022-07-20 15:36:48
titanic-utf-8.csv,DS104-Data-Wrangling-and-Visualization/Data/titanic-utf-8.csv,csv,117662,text/csv,2023-01-17 19:57:25
airbnb_users.csv,DS104-Data-Wrangling-and-Visualization/Data/airbnb_users.csv,csv,23829201,text/csv,2021-09-27 12:22:19
railroad-accidents-2022.csv,DS104-Data-Wrangling-and-Visualization/Data/railroad-accidents-2022.csv,csv,2142809,text/csv,2023-02-16 17:05:22
honey.csv,DS104-Data-Wrangling-and-Visualization/Data/honey.csv,csv,9009,text/csv,2021-09-20 18:07:11
locations.csv,DS104-Data-Wrangling-and-Visualization/Data/locations.csv,csv,23742057,text/csv,2021-06-28 01:59:00
bakery_sales.csv,DS104-Data-Wrangling-and-Visualization/Data/bakery_sales.csv,csv,721022,text/csv,2021-09-20 18:07:11
SW_survey_renamed.csv,DS104-Data-Wrangling-and-Visualization/Data/SW_survey_renamed.csv,csv,530599,text/csv,2021-09-20 18:07:11
cruise_ship.csv,DS104-Data-Wrangling-and-Visualization/Data/cruise_ship.csv,csv,9079,text/csv,2021-09-20 18:07:11
HR_data.csv,DS104-Data-Wrangling-and-Visualization/Data/HR_data.csv,csv,551780,text/csv,2021-12-02 17:17:13
client_cancellations.csv,DS104-Data-Wrangling-and-Visualization/Data/client_cancellations.csv,csv,17921,text/csv,2021-09-20 18:07:11
titanic.csv,DS104-Data-Wrangling-and-Visualization/Data/titanic.csv,csv,108285,text/csv,2023-01-17 19:56:54
payment.csv,DS104-Data-Wrangling-and-Visualization/Data/payment.csv,csv,2323,text/csv,2021-07-20 12:11:00
Seattle_ParksnRec.csv,DS104-Data-Wrangling-and-Visualization/Data/Seattle_ParksnRec.csv,csv,3782,text/csv,2021-09-20 18:07:11
flight_delays.csv,DS104-Data-Wrangling-and-Visualization/Data/flight_delays.csv,csv,2033,text/csv,2022-07-17 18:42:38
observed-trackers.csv,DS104-Data-Wrangling-and-Visualization/Data/observed-trackers.csv,csv,407013,text/csv,2021-09-20 18:07:11
train.csv,DS104-Data-Wrangling-and-Visualization/Data/train.csv,csv,48138764,text/csv,2021-07-20 12:11:00
studentSurvey.csv,DS104-Data-Wrangling-and-Visualization/Data/studentSurvey.csv,csv,168868,text/csv,2021-09-20 18:07:11
titanic-utf.csv,DS104-Data-Wrangling-and-Visualization/Data/titanic-utf.csv,csv,106974,text/csv,2023-01-17 19:08:37
beauty.csv,DS104-Data-Wrangling-and-Visualization/Data/beauty.csv,csv,31107,text/csv,2022-07-17 18:42:38
diabetes.csv,DS104-Data-Wrangling-and-Visualization/Data/diabetes.csv,csv,23873,text/csv,2019-09-21 19:36:20
olympicEvents.csv,DS104-Data-Wrangling-and-Visualization/Data/olympicEvents.csv,csv,36182944,text/csv,2021-06-28 01:59:00
cuisine.csv,DS104-Data-Wrangling-and-Visualization/Data/cuisine.csv,csv,5062,text/csv,2021-06-28 01:59:00
avocados.csv,DS104-Data-Wrangling-and-Visualization/Data/avocados.csv,csv,1901846,text/csv,2021-09-20 18:07:11
cars.csv,DS104-Data-Wrangling-and-Visualization/Data/cars.csv,csv,17437,text/csv,2014-07-24 10:59:05
flowers.csv,DS104-Data-Wrangling-and-Visualization/Data/flowers.csv,csv,41117,text/csv,2021-06-28 01:59:00
video_games_global.csv,DS104-Data-Wrangling-and-Visualization/Data/video_games_global.csv,csv,1107495,text/csv,2021-09-20 18:07:11
states.csv,DS104-Data-Wrangling-and-Visualization/Data/states.csv,csv,538,text/csv,2019-06-18 07:59:02
defects.csv,DS104-Data-Wrangling-and-Visualization/Data/defects.csv,csv,19809,text/csv,2018-08-28 13:07:36
winemag-data_first150k.csv,DS104-Data-Wrangling-and-Visualization/Data/winemag-data_first150k.csv,csv,11940268,text/csv,2022-02-14 16:05:09
Tornadoes.csv,DS104-Data-Wrangling-and-Visualization/Data/Tornadoes.csv,csv,81173,text/csv,2021-09-20 18:07:11
AccreditationRecords.csv,DS104-Data-Wrangling-and-Visualization/Data/Accreditation/AccreditationRecords.csv,csv,10149455,text/csv,2021-11-01 09:49:00
AccreditationActions.csv,DS104-Data-Wrangling-and-Visualization/Data/Accreditation/AccreditationActions.csv,csv,11057343,text/csv,2021-11-01 09:49:00
InstitutionCampus.csv,DS104-Data-Wrangling-and-Visualization/Data/Accreditation/InstitutionCampus.csv,csv,6436073,text/csv,2021-11-01 09:49:00
L6handson.csv,DS104-Data-Wrangling-and-Visualization/Media/L6handson.csv,csv,1691,text/csv,2021-10-18 17:05:43
datasets-20465-26638-honeyproduction.csv,DS101-Basic-Statistics/Workshops/Week-3/10-Data-Exploration-in-Excel/datasets-20465-26638-honeyproduction.csv,csv,28580,text/csv,2021-10-08 20:58:33
weights_ttests.csv,DS101-Basic-Statistics/Workshops/Week-3/08.1-t-tests-v2/weights_ttests.csv,csv,564,text/csv,2021-10-28 14:08:58
heights.csv,DS101-Basic-Statistics/Workshops/Week-3/08.1-t-tests-v1/heights.csv,csv,222,text/csv,2021-12-06 16:35:31
Coffee-modified.csv,DS101-Basic-Statistics/Workshops/Week-3/08.1-t-tests-v1/Coffee-modified.csv,csv,608186,text/csv,2021-10-08 20:58:33
cat_breed_characteristics.csv,DS101-Basic-Statistics/Workshops/Week-2/06-Excel-at-Measures-of-Central-Tendency-and-Distribution/cat_breed_characteristics.csv,csv,6355,text/csv,2021-10-08 20:58:33
Ages.csv,DS101-Basic-Statistics/Data/Ages.csv,csv,400,text/csv,2021-09-27 17:21:32
gdp2.csv,DS101-Basic-Statistics/Data/gdp2.csv,csv,117816,text/csv,2021-11-29 13:26:47
cat_breed_characteristics.csv,DS101-Basic-Statistics/Data/cat_breed_characteristics.csv,csv,6355,text/csv,2021-10-08 20:58:33
hotel_bookings.csv,DS101-Basic-Statistics/Data/hotel_bookings.csv,csv,16855599,text/csv,2020-02-13 01:27:28
skydive.csv,DS101-Basic-Statistics/Data/skydive.csv,csv,242,text/csv,2022-01-12 08:03:11
shakespeare.csv,DS101-Basic-Statistics/Data/shakespeare.csv,csv,626,text/csv,2022-01-12 08:03:11
data.csv,DS101-Basic-Statistics/Data/data.csv,csv,80,text/csv,2021-11-30 09:22:25
honey.csv,DS101-Basic-Statistics/Data/honey.csv,csv,9009,text/csv,2021-09-20 18:07:11
kernels.csv,DS101-Basic-Statistics/Data/kernels.csv,csv,10296,text/csv,2023-05-26 09:23:33
Heights.csv,DS101-Basic-Statistics/Data/Heights.csv,csv,418,text/csv,2021-09-27 17:26:16
Coffee-modified.csv,DS101-Basic-Statistics/Data/Coffee-modified.csv,csv,602672,text/csv,2021-06-28 01:58:00
datasets-20465-26638-honeyproduction.csv,DS101-Basic-Statistics/Data/datasets-20465-26638-honeyproduction.csv,csv,28580,text/csv,2021-10-08 20:58:33
gdp.csv,DS101-Basic-Statistics/Data/gdp.csv,csv,118350,text/csv,2021-11-29 09:39:51
stocks.csv,DS101-Basic-Statistics/Data/stocks.csv,csv,330,text/csv,2023-03-08 17:46:02
Kinross.csv,DS110-Final-Project/Examples/Team-Examples/White Christmas ML and Infographic/DATA/Kinross.csv,csv,27284,text/csv,2023-01-20 11:30:20
SSM 7-1SSW.csv,DS110-Final-Project/Examples/Team-Examples/White Christmas ML and Infographic/DATA/SSM 7-1SSW.csv,csv,8969,text/csv,2023-01-20 11:30:20
Sault-Weather.csv,DS110-Final-Project/Examples/Team-Examples/White Christmas ML and Infographic/DATA/Sault-Weather.csv,csv,693258,text/csv,2023-01-20 11:30:20
SSM7-8SE.csv,DS110-Final-Project/Examples/Team-Examples/White Christmas ML and Infographic/DATA/SSM7-8SE.csv,csv,9501,text/csv,2023-01-20 11:30:20
SSM.csv,DS110-Final-Project/Examples/Team-Examples/White Christmas ML and Infographic/DATA/SSM.csv,csv,224175,text/csv,2023-01-20 11:30:20
UPNorthChristmas.csv,DS110-Final-Project/Examples/Team-Examples/White Christmas ML and Infographic/DATA/UPNorthChristmas.csv,csv,6695,text/csv,2023-01-20 11:30:20
Kincheloe AFB.csv,DS110-Final-Project/Examples/Team-Examples/White Christmas ML and Infographic/DATA/Kincheloe AFB.csv,csv,220590,text/csv,2023-01-20 11:30:20
Rudyard.csv,DS110-Final-Project/Examples/Team-Examples/White Christmas ML and Infographic/DATA/Rudyard.csv,csv,97734,text/csv,2023-01-20 11:30:20
SooCleaned.csv,DS110-Final-Project/Examples/Team-Examples/White Christmas ML and Infographic/DATA/SooCleaned.csv,csv,1588919,text/csv,2023-01-20 11:30:20
SaultSled.csv,DS110-Final-Project/Examples/Team-Examples/White Christmas ML and Infographic/DATA/SaultSled.csv,csv,4469,text/csv,2023-01-20 11:30:20
Dunbar.csv,DS110-Final-Project/Examples/Team-Examples/White Christmas ML and Infographic/DATA/Dunbar.csv,csv,428948,text/csv,2023-01-20 11:30:20
SSM2-1E.csv,DS110-Final-Project/Examples/Team-Examples/White Christmas ML and Infographic/DATA/SSM2-1E.csv,csv,36187,text/csv,2023-01-20 11:30:20
SooChristmas.csv,DS110-Final-Project/Examples/Team-Examples/White Christmas ML and Infographic/DATA/SooChristmas.csv,csv,3099,text/csv,2023-01-20 11:30:20
avocados-us-2015-1018.csv,DS110-Final-Project/Examples/Avocado-Final-Project/Data/avocados-us-2015-1018.csv,csv,1901846,text/csv,2021-09-20 18:07:12
avocado-production-worldwide-1961-2021.csv,DS110-Final-Project/Examples/Avocado-Final-Project/Data/avocado-production-worldwide-1961-2021.csv,csv,172402,text/csv,2023-04-24 09:42:39
avocados-california-1980-2020.csv,DS110-Final-Project/Examples/Avocado-Final-Project/Data/avocados-california-1980-2020.csv,csv,34266,text/csv,2022-10-19 02:29:52
HT_2013-2021.csv,DS110-Final-Project/Examples/FBI Crime Stats/HT_2013-2021.csv,csv,530242,text/csv,2022-12-29 17:21:45
fbi human trafficking FL.csv,DS110-Final-Project/Examples/FBI Crime Stats/Data/fbi human trafficking FL.csv,csv,524014,text/csv,2022-12-29 17:21:45
clean_data.csv,DS110-Final-Project/Examples/Autism-Final-Project/Data/clean_data.csv,csv,42926,text/csv,2023-04-28 13:12:39
museums.csv,DS110-Final-Project/Documents/Repo-Template/Data/museums.csv,csv,6817303,text/csv,2019-09-20 09:54:26
movie_dataset.csv,DS110-Final-Project/Data/movie_dataset.csv,csv,23432179,text/csv,2022-12-04 11:55:07
FPsteam.csv,DS110-Final-Project/Data/FPsteam.csv,csv,1574586,text/csv,2022-06-27 02:01:30
HuluRaw.csv,DS110-Final-Project/Data/HuluRaw.csv,csv,1560860,text/csv,2022-08-04 17:42:26
AccreditationRecords.csv,DS110-Final-Project/Data/DAPIPData/AccreditationRecords.csv,csv,10149455,text/csv,2021-11-01 09:49:00
AccreditationActions.csv,DS110-Final-Project/Data/DAPIPData/AccreditationActions.csv,csv,11057343,text/csv,2021-11-01 09:49:00
InstitutionCampus.csv,DS110-Final-Project/Data/DAPIPData/InstitutionCampus.csv,csv,6436073,text/csv,2021-11-01 09:49:00
chipotle.tsv,DS110-Final-Project/Data/chipotle.tsv,tsv,364975,text/tab-separated-values,2022-07-21 08:57:40
CreateIndexDelete.json,DS108-Databases/NoSQL/Examples/06-Updating-Indexing-Deleting/CreateIndexDelete.json,json,1821,application/json,2022-07-01 10:30:28
NoSQLL5workshop.json,DS108-Databases/NoSQL/Examples/07-Winnie-the-Pooh-and-Databases-Too/NoSQLL5workshop.json,json,1418,application/json,2022-07-01 10:30:28
SmoothOperator.json,DS108-Databases/NoSQL/Examples/05-Be-a-Smooth-Operator/SmoothOperator.json,json,1760,application/json,2022-07-01 10:30:28
assessment-results.json,DS104-Data-Wrangling-and-Visualization/Examples/OSCAL/Data/assessment-results.json,json,755,application/json,2023-05-23 17:03:32
component-definition.json,DS104-Data-Wrangling-and-Visualization/Examples/OSCAL/Data/component-definition.json,json,1221,application/json,2023-05-23 17:03:32
assessment-plan.json,DS104-Data-Wrangling-and-Visualization/Examples/OSCAL/Data/assessment-plan.json,json,466,application/json,2023-05-23 17:03:32
plan-of-action-and-milestones.json,DS104-Data-Wrangling-and-Visualization/Examples/OSCAL/Data/plan-of-action-and-milestones.json,json,433,application/json,2023-05-23 17:03:32
catalog.json,DS104-Data-Wrangling-and-Visualization/Examples/OSCAL/Data/catalog.json,json,841358,application/json,2023-05-23 17:03:32
system-security-plan.json,DS104-Data-Wrangling-and-Visualization/Examples/OSCAL/Data/system-security-plan.json,json,1188924,application/json,2023-05-23 17:03:32
profile.json,DS104-Data-Wrangling-and-Visualization/Examples/OSCAL/Data/profile.json,json,8052,application/json,2023-05-23 17:03:32
Pets.xlsx,DS102-Statistical-Programming-in-R/Data/Pets.xlsx,xlsx,9983,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2019-02-28 17:59:32
FakeNews.xlsx,DS102-Statistical-Programming-in-R/Data/FakeNews.xlsx,xlsx,66686,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2018-08-01 07:16:08
Excel_data.xlsx,DS102-Statistical-Programming-in-R/Data/Excel_data.xlsx,xlsx,9568,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-29 15:22:23
pgaTourData.xlsx,DS105-Intermediate-Statistics/Data/pgaTourData.xlsx,xlsx,237830,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-09-20 18:07:12
Oranges.xlsx,DS105-Intermediate-Statistics/Data/Oranges.xlsx,xlsx,1832704,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2022-05-17 22:34:32
olympicEvents.xlsx,DS105-Intermediate-Statistics/Data/olympicEvents.xlsx,xlsx,21889653,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-09-20 18:07:12
hybrid2013.xlsx,DS105-Intermediate-Statistics/Data/hybrid2013.xlsx,xlsx,11178,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-09-20 18:07:12
BorderCrossing.xlsx,DS105-Intermediate-Statistics/Data/BorderCrossing.xlsx,xlsx,13478685,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-09-20 18:07:11
babies.xlsx,DS105-Intermediate-Statistics/Data/babies.xlsx,xlsx,21574,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-09-20 18:07:12
cruise_ship.xlsx,DS105-Intermediate-Statistics/Data/cruise_ship.xlsx,xlsx,18851,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-09-20 18:07:12
hybrid2012-13.xlsx,DS105-Intermediate-Statistics/Data/hybrid2012-13.xlsx,xlsx,10001,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-09-20 18:07:12
SoccerShoes.xlsx,DS105-Intermediate-Statistics/Media/SoccerShoes.xlsx,xlsx,8171,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-05-28 08:46:52
FakeNews.xlsx,DS109-Python/Data/FakeNews.xlsx,xlsx,66686,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2022-04-21 07:49:00
datasets_20465_26638_honeyproduction.xlsx,DS109-Python/Data/datasets_20465_26638_honeyproduction.xlsx,xlsx,40185,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-07-12 08:55:32
DS106-Modeling-L5-HANDS-ON-EXCEL.xlsx,DS106-Machine-Learning/Modeling/Examples/DS106-Modeling-L5-HANDS-ON-EXCEL.xlsx,xlsx,29086,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2023-02-01 18:25:02
DS106-Modeling-L5-Hands-On.xlsx,DS106-Machine-Learning/Modeling/Examples/DS106-Modeling-L5-Hands-On.xlsx,xlsx,20570,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2023-02-01 18:25:02
Data-Simulation-File.xlsx,DS106-Machine-Learning/ML/Workshops/Week-2/03.5-Simulating-Data/Data-Simulation-File.xlsx,xlsx,25666,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-06-28 01:59:00
Data-Simulation-File.xlsx,DS106-Machine-Learning/ML/Data/Data-Simulation-File.xlsx,xlsx,25666,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-06-28 01:59:00
Factor-Analysis-Interpretation.xlsx,DS103-Metrics-and-Data-Processing/Workshops/Week-2/04-Factor-Analysis-Example/Factor-Analysis-Interpretation.xlsx,xlsx,18389,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-10-08 20:58:33
Process-Capability-Calculations.xlsx,DS103-Metrics-and-Data-Processing/Workshops/Week-1/02-Process-Capability/Process-Capability-Calculations.xlsx,xlsx,19928,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-10-08 20:58:33
~$Process-Capability-Calculations.xlsx,DS103-Metrics-and-Data-Processing/Workshops/Week-1/02-Process-Capability/~$Process-Capability-Calculations.xlsx,xlsx,165,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-16 15:15:36
process-capability-data.xlsx,DS103-Metrics-and-Data-Processing/Workshops/Week-1/02-Process-Capability/process-capability-data.xlsx,xlsx,8701,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-02 16:44:54
Factor-Analysis-Interpretation.xlsx,DS103-Metrics-and-Data-Processing/Data/Factor-Analysis-Interpretation.xlsx,xlsx,18389,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-10-08 20:58:33
Process-Capability-Calculations.xlsx,DS103-Metrics-and-Data-Processing/Data/Process-Capability-Calculations.xlsx,xlsx,19928,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-10-08 20:58:33
glassdoor.xlsx,DS104-Data-Wrangling-and-Visualization/Workshops/Week-1/05.5-Data-Recoding-in-R/glassdoor.xlsx,xlsx,91123,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-06-28 01:59:00
pgaTourData.xlsx,DS104-Data-Wrangling-and-Visualization/Data/pgaTourData.xlsx,xlsx,237830,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-09-20 18:07:11
PlaneCandidates.xlsx,DS104-Data-Wrangling-and-Visualization/Data/PlaneCandidates.xlsx,xlsx,15083,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2018-07-25 17:01:46
olympicEvents.xlsx,DS104-Data-Wrangling-and-Visualization/Data/olympicEvents.xlsx,xlsx,21889653,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-09-20 18:07:11
