notebook,vimeo_count,youtube_count
DS109-Python/Examples/2-Nulls-in-Python.ipynb,0,0
DS109-Python/Examples/1-Python-Basics.ipynb,0,0
DS109-Python/Examples/DS109-L1-hands-on-solution.ipynb,0,0
DS109-Python/Examples/DS109-L3-Python-for-loops.ipynb,0,0
DS109-Python/Examples/Python-Lambda.ipynb,0,0
DS109-Python/Examples/DS109-L5-hands-on-solution.ipynb,0,0
DS109-Python/Examples/Zen.ipynb,0,0
DS109-Python/Examples/Personal-Property-Tax-Calculator.ipynb,0,0
DS109-Python/Examples/Python-Practice-Course.ipynb,0,0
DS109-Python/Examples/Matrix-Math-Numpy-Refresher.ipynb,0,0
DS109-Python/Examples/DS109-L4-hands-on-helper-1.ipynb,0,0
DS109-Python/Examples/0-Books.ipynb,0,0
DS109-Python/Examples/DS109-L2-hands-on-helper.ipynb,0,0
DS109-Python/Examples/DS109-L3-hands-on-solution.ipynb,0,0
DS109-Python/Examples/Python-Content_Recommender.ipynb,0,0
DS109-Python/Examples/String-Formatting-Python.ipynb,1,0
DS109-Python/Examples/Switch-Example.ipynb,0,0
DS109-Python/Examples/Pandas-Reading-in-data-from-clipboard.ipynb,0,0
DS109-Python/Examples/DS109-L1-P8-Project.ipynb,1,0
DS109-Python/Examples/DS109-L8-Hands-On-Helper.ipynb,0,0
DS109-Python/Examples/DS109-L4-P3-Dictionary-Example.ipynb,1,0
DS109-Python/Examples/Statistical-Examples-Python.ipynb,0,0
DS109-Python/Examples/DS109-L6-hands-on-helper.ipynb,0,0
DS109-Python/Examples/Pandas-Basics-Cheat-Sheet .ipynb,0,0
DS109-Python/Examples/Python-Package-Install-Locations.ipynb,0,0
DS109-Python/Examples/Seaborn-Visualizations.ipynb,1,0
DS109-Python/Examples/Reading-R-Datasets-With-Pandas.ipynb,1,0
DS109-Python/Examples/DS109-L8-Bikes.ipynb,0,0
DS109-Python/Examples/DS109-L4-hands-on-helper.ipynb,0,0
DS109-Python/Examples/Python-VSCode-Basics.ipynb,1,0
DS109-Python/Examples/Python-R-Same-Notebook-Example.ipynb,0,0
DS109-Python/Examples/Networking/Mac-Networking.ipynb,0,0
DS109-Python/Examples/Networking/Speedtest.ipynb,0,0
DS109-Python/Examples/Team-Examples/Nolan/Inspecting-Data-Python.ipynb,1,0
DS109-Python/Examples/Python-Basics/2-Control-Flow.ipynb,0,0
DS109-Python/Examples/Python-Basics/3-2-Looping-through-Data-Structures.ipynb,0,0
DS109-Python/Examples/Python-Basics/6-Scripting-Error-Handling.ipynb,0,0
DS109-Python/Examples/Python-Basics/7-Regression.ipynb,0,0
DS109-Python/Examples/Python-Basics/3-1-Data-Structures-Methods.ipynb,0,0
DS109-Python/Examples/Python-Basics/11-Magic-Methods.ipynb,0,0
DS109-Python/Examples/Python-Basics/9-optimizing-code-common-books.ipynb,0,0
DS109-Python/Examples/Python-Basics/8-refactor-wine-quality.ipynb,0,0
DS109-Python/Examples/Python-Basics/4-Functions.ipynb,0,0
DS109-Python/Examples/Python-Basics/1-Intro-to-Python.ipynb,0,0
DS109-Python/Examples/Python-Basics/3-0-Data-Structures-Overview.ipynb,0,0
DS109-Python/Examples/Python-Basics/5-Iterators-and-Generators.ipynb,0,0
DS109-Python/Examples/Python-Basics/10-optimizing-code-holiday-gifts.ipynb,0,0
DS109-Python/Examples/Jupyter/Jupyter-Python.ipynb,0,0
DS109-Python/Examples/Importing_Data/Importing_Data.ipynb,0,0
DS106-Machine-Learning/DS106Questions.ipynb,0,0
DS106-Machine-Learning/Modeling/DS106-L2-Modeling-with-logistic-regression.ipynb,1,0
DS106-Machine-Learning/Modeling/DS106-L1-Modeling-with-linear-regression.ipynb,1,0
DS106-Machine-Learning/Modeling/DS106-L3-Non-Linear-Modeling.ipynb,1,0
DS106-Machine-Learning/Modeling/DS106QuestionsModeling.ipynb,0,0
DS106-Machine-Learning/Modeling/DS106-L4-Modeling-with-step-wise-regression.ipynb,1,0
DS106-Machine-Learning/Modeling/DS106-L5-Randomly-Generating-Data.ipynb,0,0
DS106-Machine-Learning/Modeling/Workshops/Week-2/3-Logistic-Regression/AU-SB-R.ipynb,0,0
DS106-Machine-Learning/Modeling/Workshops/Week-2/3-Logistic-Regression/Logistic-Regression.ipynb,0,0
DS106-Machine-Learning/Modeling/Workshops/Week-1/2-Linear-Regression/02-Linear-Regression-Analysis-With-SKlearn.ipynb,0,0
DS106-Machine-Learning/Modeling/Workshops/Week-1/2-Linear-Regression/03-DataPreprocessing.ipynb,0,0
DS106-Machine-Learning/Modeling/Workshops/Week-1/2-Linear-Regression/01-Linear-Regression-Analysis-with-StatsModels.ipynb,1,0
DS106-Machine-Learning/Modeling/Workshops/Week-1/1-Modeling-Basics/Modeling-Basics-R.ipynb,0,0
DS106-Machine-Learning/Modeling/Errata/DS106Mod-Change-Log.ipynb,0,0
DS106-Machine-Learning/Modeling/Examples/DS106-Modeling-L2-Handson-Refernece.ipynb,0,0
DS106-Machine-Learning/Modeling/Examples/DS106-Modeling-L4-with-Step-wise-Regression.ipynb,0,0
DS106-Machine-Learning/Modeling/Examples/DS106-Modeling-L1-Follow-Along-P6.ipynb,0,0
DS106-Machine-Learning/Modeling/Examples/DS106-Modeling-L1-Follow-Along-Mantees.ipynb,0,0
DS106-Machine-Learning/Modeling/Examples/DS106-Modeling-L2-Follow-Along-Baseball-R.ipynb,0,0
DS106-Machine-Learning/Modeling/Examples/DS106-Modeling-L2-Follow-Along-Baseball.ipynb,0,0
DS106-Machine-Learning/Modeling/Examples/DS106-Modeling-L5-Data-Generation-Python.ipynb,1,0
DS106-Machine-Learning/Modeling/Examples/Answers/DS106-Modeling-L5-handson-Py.ipynb,0,0
DS106-Machine-Learning/Modeling/Examples/Answers/Untitled.ipynb,0,0
DS106-Machine-Learning/Modeling/Examples/Answers/For-Loops-R-Examples.ipynb,0,0
DS106-Machine-Learning/Modeling/Examples/Answers/DSO106-L3-HANDS-ON.ipynb,0,0
DS106-Machine-Learning/Modeling/Examples/Answers/DS106L5-handson-R.ipynb,0,0
DS106-Machine-Learning/Modeling/Examples/Answers/DS106-Modeling-L1-HandsOn.ipynb,0,0
DS106-Machine-Learning/Modeling/Examples/Answers/DS0106-L5-R-Solution.ipynb,0,0
DS106-Machine-Learning/Modeling/Examples/Answers/DS0106-L5-R-Solution-DL.ipynb,0,0
DS106-Machine-Learning/Modeling/Examples/Answers/DS106-Modeling-L2-Follow-Along-Baseball-R.ipynb,0,0
DS106-Machine-Learning/Modeling/Examples/Answers/DSO106-L3-Hands-On-nonlinear-R.ipynb,0,0
DS106-Machine-Learning/ML/DS106-L2-K-Means-and-K-Nearest-Neighbors.ipynb,1,0
DS106-Machine-Learning/ML/DS106-L1-Intro-to-Machine-Learning.ipynb,1,0
DS106-Machine-Learning/ML/DS106-L3-Decision-Trees-and-Random-Forests.ipynb,1,0
DS106-Machine-Learning/ML/DS106-L4-Bayesian-Networks.ipynb,1,0
DS106-Machine-Learning/ML/DS106-L5-Natural-Language-Processing.ipynb,1,0
DS106-Machine-Learning/ML/Workshops/DS105-ML-L5.ipynb,1,0
DS106-Machine-Learning/ML/Workshops/Week-3/Choosing-a-model-Regressor-vs-Classifier/Regressors-vs-Classifiers.ipynb,1,0
DS106-Machine-Learning/ML/Workshops/Week-3/05-Improving-Model-Accuracy/Improving-Model-Accuracy.ipynb,1,0
DS106-Machine-Learning/ML/Workshops/Week-3/06-Natural-Language-Processing/NaturalLanguageProcessing.ipynb,1,0
DS106-Machine-Learning/ML/Workshops/Week-3/Linear-Regression-in-Python/Linear-Regression-in-Python.ipynb,1,0
DS106-Machine-Learning/ML/Workshops/Week-3/Logistic-Regression-in-Python/Logistic-Regression-in-Python.ipynb,0,0
DS106-Machine-Learning/ML/Workshops/Week-2/04.5-KNN/KNN-Iris-Python.ipynb,0,0
DS106-Machine-Learning/ML/Workshops/Week-2/04.5-KNN/Untitled.ipynb,0,0
DS106-Machine-Learning/ML/Workshops/Week-2/04.5-KNN/KNN.ipynb,0,0
DS106-Machine-Learning/ML/Workshops/Week-2/04.6-Decision-Trees-and-Random-Forests/Untitled.ipynb,0,0
DS106-Machine-Learning/ML/Workshops/Week-2/04.6-Decision-Trees-and-Random-Forests/Decision-Trees-and-Random-Forests.ipynb,0,0
DS106-Machine-Learning/ML/Workshops/Week-2/04-K-Means-and-K-Nearest-Neighbors/kMeanskNeighbors.ipynb,0,0
DS106-Machine-Learning/ML/Workshops/Week-2/04-K-Means-and-K-Nearest-Neighbors/Untitled.ipynb,0,0
DS106-Machine-Learning/ML/Workshops/Week-1/02-Logistic-Regression-in-R/Logistic-Regression-in-R-Churn.ipynb,0,0
DS106-Machine-Learning/ML/Workshops/Week-1/02-Logistic-Regression-in-R/Logistic-Regression-in-R.ipynb,0,0
DS106-Machine-Learning/ML/Workshops/Week-1/01.5-Regression-in-R/Regression-in-R.ipynb,0,0
DS106-Machine-Learning/ML/Errata/DS106ML-Change-Log.ipynb,0,0
DS106-Machine-Learning/ML/Examples/Random-Forest.ipynb,1,0
DS106-Machine-Learning/ML/Examples/DS106-NumPy-Basics.ipynb,0,0
DS106-Machine-Learning/ML/Examples/DS106-Machine-Learning-L1-example.ipynb,0,0
DS106-Machine-Learning/ML/Examples/DS106-L3-Walkthrough.ipynb,0,0
DS106-Machine-Learning/ML/Examples/DS106-L3-Decision-Trees-example.ipynb,0,0
DS106-Machine-Learning/ML/Examples/DS106-MachineLearn-L2.ipynb,0,0
DS106-Machine-Learning/ML/Examples/DS106-ML-L1-Hands-on-Helper.ipynb,0,0
DS106-Machine-Learning/ML/Examples/DS106-MachineLearn-L5-Natural-Language-Processing-Hands-On.ipynb,0,0
DS106-Machine-Learning/ML/Examples/DS106-MachineLearn-L3-Hands-On-Helper.ipynb,0,0
DS106-Machine-Learning/ML/Examples/DS106-Convolutional-Neural-Network-Computer-Vision-Example.ipynb,0,0
DS106-Machine-Learning/ML/Examples/ReinforcmentLearning.ipynb,0,0
DS106-Machine-Learning/ML/Examples/DS106-ML-L2-Kmeans.ipynb,0,0
DS106-Machine-Learning/ML/Examples/DS106-Categorical-Data-Encoding-with-Sklearn-LabelEncoder-and-OneHotEncoder.ipynb,0,0
DS106-Machine-Learning/ML/Examples/DS106-MachineLearn-L3-decisionTree-randomForest.ipynb,0,0
DS106-Machine-Learning/ML/Examples/LabelEncoder-recode-by-selecting-dtypes.ipynb,0,0
DS106-Machine-Learning/ML/Examples/DS106-MachineLearning-KMeans-example.ipynb,0,0
DS106-Machine-Learning/ML/Examples/AutoSklearn.ipynb,0,0
DS106-Machine-Learning/ML/Examples/DS106-MachineLearn-L5-Natural-Language-Processing.ipynb,0,0
DS106-Machine-Learning/ML/Examples/BlobCity.ipynb,0,0
DS106-Machine-Learning/ML/Examples/DS106-KMeans-Example.ipynb,0,0
DS106-Machine-Learning/ML/Examples/ROC.ipynb,0,0
DS106-Machine-Learning/ML/Examples/DS106-MachineLearn-L2-Hands-On.ipynb,0,0
DS106-Machine-Learning/ML/Examples/DS106-ML-Recode-Example-PY.ipynb,1,0
DS106-Machine-Learning/ML/Examples/DS106-MachineLearning-L3-Hands-On-Helper.ipynb,0,0
DS106-Machine-Learning/ML/Examples/DS106-ML-L1-Walkthrough.ipynb,0,0
DS106-Machine-Learning/ML/Examples/DS106-NumPy-Linear-Algebra.ipynb,0,0
DS106-Machine-Learning/ML/Examples/DS106-Matplot-Lib-example.ipynb,0,0
DS106-Machine-Learning/ML/Examples/DSO106-MachineLearning-Lesson3-Example.ipynb,0,0
DS106-Machine-Learning/ML/Examples/Team-Examples/Emily-examples-1/DSO106 KMeans.ipynb,0,0
DS106-Machine-Learning/ML/Examples/Team-Examples/Emily-examples-1/DSO106 MatPlotLib.ipynb,0,0
DS106-Machine-Learning/ML/Examples/Team-Examples/Marcy-examples/multiple-weather-stations-ML.ipynb,0,0
DS106-Machine-Learning/ML/Examples/Team-Examples/Marcy-examples/Analysis/Random-Forest.ipynb,0,0
DS106-Machine-Learning/ML/Examples/Team-Examples/Marcy-examples/Analysis/Supervised-ML-Python.ipynb,0,0
DS106-Machine-Learning/ML/Examples/Team-Examples/Marcy-examples/Analysis/Parsing-DateTime-Christmas-Only.ipynb,0,0
DS106-Machine-Learning/ML/Examples/Team-Examples/Mo - Examples/Python-ML/05-KMeans-Clustering.ipynb,1,0
DS106-Machine-Learning/ML/Examples/Team-Examples/Mo - Examples/Python-ML/01 - Introduction.ipynb,0,0
DS106-Machine-Learning/ML/Examples/Team-Examples/Mo - Examples/Python-ML/03 - Extending Python Using NumPy.ipynb,0,0
DS106-Machine-Learning/ML/Examples/Team-Examples/Mo - Examples/Python-ML/02 - Intro to ML.ipynb,0,0
DS106-Machine-Learning/ML/Examples/Team-Examples/Mo - Examples/Python-ML/04-Random-Forest-Classifier.ipynb,0,0
DS106-Machine-Learning/ML/Examples/Team-Examples/Emily-examples-2/DSO103-ML-L3-HOH.ipynb,0,0
DS106-Machine-Learning/ML/Examples/Team-Examples/Emily-examples-2/DSO106-ML-L7-NLP-HOH.ipynb,0,0
DS106-Machine-Learning/ML/Examples/Team-Examples/Emily-examples-2/DSO106-ML-NLP-Examples.ipynb,0,0
DS106-Machine-Learning/ML/Examples/Team-Examples/Emily-examples-2/DSO106 MatPlotLib.ipynb,0,0
DS106-Machine-Learning/ML/Examples/Team-Examples/BreastCancerML/Breast-Cancer-ML.ipynb,0,0
DS103-Metrics-and-Data-Processing/DS103PM-L1-Introduction-to-Agile-Project-Management.ipynb,1,0
DS103-Metrics-and-Data-Processing/DS103-L5-Reliability-and-Validity.ipynb,2,0
DS103-Metrics-and-Data-Processing/DS103-L1-Metrics-In-The-Business-World.ipynb,2,0
DS103-Metrics-and-Data-Processing/DS103PM-L3-Scrum.ipynb,1,0
DS103-Metrics-and-Data-Processing/DS103Questions.ipynb,0,0
DS103-Metrics-and-Data-Processing/DS103PM-L4-Kanban.ipynb,1,0
DS103-Metrics-and-Data-Processing/DS103-L2-Statistical-Process-Control.ipynb,1,0
DS103-Metrics-and-Data-Processing/DS103-L3-Process-Capability.ipynb,2,0
DS103-Metrics-and-Data-Processing/DS103-L4-Survey-Design.ipynb,1,0
DS103-Metrics-and-Data-Processing/DS103PM-L2-Goals-of-Project-Management-and-Agile.ipynb,2,0
DS103-Metrics-and-Data-Processing/DS103PM-L5-Project-Planning.ipynb,1,0
DS103-Metrics-and-Data-Processing/Workshops/Week-3/05-Waterfall-Project-Example/Creating-a-Project-Proposal.ipynb,1,0
DS103-Metrics-and-Data-Processing/Workshops/Week-2/04-Survey-Design/Survey-Design-to-Factor-Analysis.ipynb,0,0
DS103-Metrics-and-Data-Processing/Workshops/Week-2/04-Factor-Analysis-Example/FactorAnalysis.ipynb,0,0
DS103-Metrics-and-Data-Processing/Workshops/Week-2/04-Factor-Analysis-Example/Survey-Design-to-Factor-Analysis-Notebook-R.ipynb,0,0
DS103-Metrics-and-Data-Processing/Workshops/Week-1/01-Using-Metrics-in-Business/Using-Metrics-in-Business.ipynb,0,0
DS103-Metrics-and-Data-Processing/Workshops/Week-1/03-Introduction-to-cloud-computing/Intro-to-cloud.ipynb,0,0
DS103-Metrics-and-Data-Processing/Workshops/Week-1/02-Process-Capability/Calculating-Process-Capability.ipynb,1,0
DS103-Metrics-and-Data-Processing/Errata/DS103-Change-Log.ipynb,0,0
DS103-Metrics-and-Data-Processing/Examples/DS103L5-Stub.ipynb,0,0
DS103-Metrics-and-Data-Processing/Examples/DS103L8-Stub.ipynb,0,0
DS103-Metrics-and-Data-Processing/Examples/DS103L10-Stub.ipynb,0,0
DS103-Metrics-and-Data-Processing/Examples/Untitled.ipynb,0,0
DS103-Metrics-and-Data-Processing/Examples/DS103L7-Stub.ipynb,0,0
DS103-Metrics-and-Data-Processing/Examples/DSO103-L3-SCRUM-and-L4-Kanban.ipynb,1,0
DS103-Metrics-and-Data-Processing/Examples/DS103L4-Stub.ipynb,0,0
DS103-Metrics-and-Data-Processing/Examples/DS103L9-Stub.ipynb,0,0
DS103-Metrics-and-Data-Processing/Examples/DSO103L5 Hands-On Helper.ipynb,0,0
DS103-Metrics-and-Data-Processing/Examples/Version-control-Github.ipynb,1,0
DS103-Metrics-and-Data-Processing/Examples/DS103L6-Stub.ipynb,0,0
DS103-Metrics-and-Data-Processing/Examples/DS103L3-Spec-Limit.ipynb,1,0
DS103-Metrics-and-Data-Processing/Examples/Team-Examples/Nolan/DS103L5HandsOn.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/DS104-L1-Manipulating-Columns-Rows.ipynb,3,0
DS104-Data-Wrangling-and-Visualization/DS104-L3-Missing-Incorrect-Data-Types.ipynb,3,0
DS104-Data-Wrangling-and-Visualization/DS104-L9-Choosing-Appropriate-Statistical-Analyses.ipynb,1,0
DS104-Data-Wrangling-and-Visualization/DS104-L5-Displaying-Qualitative-Data.ipynb,1,0
DS104-Data-Wrangling-and-Visualization/DS104L10-Final-Project.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/DS104-L6-Tableau.ipynb,1,0
DS104-Data-Wrangling-and-Visualization/DS104-L8-Complex-Visualizations.ipynb,2,0
DS104-Data-Wrangling-and-Visualization/DS104-L2-Data-Transform.ipynb,1,0
DS104-Data-Wrangling-and-Visualization/DS104-L4-Displaying-Quantitative-Data.ipynb,5,0
DS104-Data-Wrangling-and-Visualization/DS104-L7-Infographics.ipynb,1,0
DS104-Data-Wrangling-and-Visualization/Workshops/Week-3/12-Final-Project-in-R/Final-Project-in-R-Hotels.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Workshops/Week-3/12-Final-Project-in-R/Final-Project-in-R.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Workshops/Week-3/11-Final-Project-in-Python/Final-Project-in-Python-Hotels.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Workshops/Week-3/11-Final-Project-in-Python/Final-Project-in-Python.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Workshops/Week-3/09-Choosing-the-Right-Statistic/Choosing-the-Right-Statistic.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Workshops/Week-2/06-Data-Visualization-in-R/Data-Vis-in-R.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Workshops/Week-2/07-Data-Visualization-in-Python/Python-Data-Visualization-Diamonds.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Workshops/Week-2/07-Data-Visualization-in-Python/Addressing-Common-Errors-in-Python.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Workshops/Week-2/07-Data-Visualization-in-Python/Python-Data-Visualization-Iris.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Workshops/Week-1/05.5-Data-Recoding-in-R/Recoding.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Workshops/Week-1/04-Data-Transformations-in-Python/Data-Transformations-in-Python.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Workshops/Week-1/04-Data-Transformations-in-Python/Data-Transformations-in-Python-Iris.ipynb,1,0
DS104-Data-Wrangling-and-Visualization/Workshops/Week-1/01-Data-Wrangling-in-R/Data-Wrangling-R-Volcanoes.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Workshops/Week-1/05-Data-Recoding-Python/Recoding-Data-in-Python.ipynb,1,0
DS104-Data-Wrangling-and-Visualization/Workshops/Week-1/05-Data-Recoding-Python/archive/DummyCoding.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Workshops/Week-1/05-Data-Recoding-Python/archive/RecodingDataPython.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Workshops/Week-1/02-Data-Wrangling-in-Python/Data-Wrangling-in-Python.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Errata/DS104-Change-Log.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/DS0104-L1-Python-Hands-On.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/DataWrang-and-Viz-L2-Data-Transformations-Py.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/DS0104-L1-R-Hands-On.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/PDF_Reader.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/read-all-csv-files.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Railroad-Accidents.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/exploring-the-anime-dataset.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/AirBnB-Python-Hands-On.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/DS0104-Pandas-Recode.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/MissingData-Imputations-R.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Fill-NAs-With-Mean-Or-Mode-Python.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/PowerBoats.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/DS104-L4-Helper.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Character-Encodings-Python.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Combiner.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/GGPlotHistogramsTransformations.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/DS104-L2-Follow-Along-Lesson-P.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/FedRAMP.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/CommonCodes.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Pandas-Backend.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/DS0104-L1-HandsOn-Python.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/DS104-L5-P9-Mosaic-Example.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Character-Encodings-R.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/DS104-L4-Pg3-bqplot-widget-example.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Linear-Regression-Example.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/DS104-L6-Tableau-Basics-Hands-On-Helper.ipynb,3,0
DS104-Data-Wrangling-and-Visualization/Examples/Fast-Data-Analysis-in-Python.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Looping-through-directory-reading-into-pandas.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Prepare-Dataset.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/DS104-L1-Follow-Along-Lesson-babies-R.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Bear-Markets.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Generating-Random-Data-Using-Faker.ipynb,1,0
DS104-Data-Wrangling-and-Visualization/Examples/DS104-L3-Hands-on-Example-Anime-P.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Data Visualizations Using Seaborn.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/DSO104 Lesson 9 HandsOn Helper.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Clinical-Trials/Clinical-Trials.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/Synthetic-Data-Vault.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/Synthetic-Data-Faker.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Data_Cleaning_and_PCA_Example/Data_Cleaning_and_PCA.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Federal-Fleet-Data-Analysis.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Skimpy.ipynb,1,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Lorenz-System.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Generating-Random-Data-Using-Faker.ipynb,1,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Dealing-with-NaNs-in-Python.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Titanic.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Scraping/04. Wrangling_Data.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Scraping/Web-Scraping-With-Pandas.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Scraping/5-Scrapy.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Scraping/1-Scraping-Tools.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Scraping/2-CWBI.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Scraping/11-Datagov.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Scraping/3-ElementTree.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Scraping/4-Requests.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Scraping/7-USGov-Data.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Scraping/10-USA-gov.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Scraping/8-NASA-API.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Scraping/9-Regulations.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Scraping/wsdot.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Scraping/6-BS4.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Tableau Dashboard and EDA-Sales/EDA-of-Amazon-Sales-Data.ipynb,1,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Panel-Chemistry/Panel-Chemistry.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Jessenia/Playing-with-Julia.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/JB/MissingData-Imputations-R.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/JB/DS104-L4-R.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/JB/DS104-L4-Py.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Wordcloud/Wordcloud.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Nolan/DS104-L4-handsOn-P5.ipynb,1,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Nolan/DS104-L4-handsOn-P3.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Nolan/DS104-L4-handsOn-P1.ipynb,1,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Nolan/DS104-L4-handsOn-P4.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Nolan/DS104-L4-handsOn-P2.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Nolan/DS104-L6-Tableau-Dual-Axis.ipynb,1,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Emily/Crosstab-example.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Stata/Stata17SE-setup.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Stata/Stata-Auto.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Stata/Stata-intro.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/OSCAL/OSCAL.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/OSCAL/Creating-and-Using-Metadata-in-OSCAL.ipynb,0,0
