Date,AvgTemp,MaxTemp,MinTemp,Precip,Snowfall,SnowDepth
11/25/2011,,47,37,0,0,0
11/26/2011,,50,43,0.02,0,0
11/27/2011,,49,36,0,0,0
11/28/2011,,36,29,0.02,0,0
11/29/2011,,34,26,0,0,0
11/30/2011,,34,25,0,0,0
12/1/2011,,41,25,0.07,0.5,1
12/2/2011,,36,22,0,0,0
12/3/2011,,32,20,0.17,0,0
12/4/2011,,41,32,0.27,0,0
12/5/2011,,43,28,0.1,0,0
12/6/2011,,29,19,0,0,0
12/7/2011,,25,17,0,0,0
12/8/2011,,31,18,0,0,0
12/9/2011,,28,12,0,0,0
12/10/2011,,23,10,0,0,0
12/11/2011,,33,13,0,0,0
12/12/2011,,42,33,0,0,0
12/13/2011,,39,32,0.23,0,0
12/14/2011,,38,32,0.03,0,0
12/15/2011,,40,35,0.18,0,0
12/16/2011,,40,25,0.08,0.3,0
12/17/2011,,25,1,0.03,0.5,1
12/18/2011,,26,3,0,0,1
12/19/2011,,39,26,0,0,0
12/20/2011,,36,18,0,0,0
12/21/2011,,31,19,0,0,0
12/22/2011,,39,25,0,0,0
12/23/2011,,32,9,0,0,0
12/24/2011,,24,9,0.06,1,1
12/25/2011,,33,21,0,0,1
12/26/2011,,33,19,0,0,1
12/27/2011,,40,33,0,0,0
12/28/2011,,38,,0,0,0
12/29/2011,,19,-2,0,0,0
12/30/2011,,24,19,0.1,1,1
12/31/2011,,27,14,0,0,1
1/1/2012,,35,14,0,0,1
1/2/2012,,33,20,0.42,4,5
1/3/2012,,21,-12,0.15,2,6
1/4/2012,,25,-18,0,0,6
1/5/2012,,28,20,0,0,6
1/6/2012,,33,17,0,0,6
1/7/2012,,41,15,0,0,3
1/8/2012,,27,12,0,0,3
1/9/2012,,32,8,0,0,3
1/10/2012,,36,30,0.21,0,2
1/11/2012,,36,30,0,0,2
1/12/2012,,39,30,0,0,2
1/13/2012,,35,9,0.21,2,4
1/14/2012,,13,-20,0.02,1,5
1/15/2012,,10,-21,0,0,5
1/16/2012,,25,6,0,0,5
1/17/2012,,29,22,0,0,4
1/18/2012,,27,2,0.11,1.5,6
1/19/2012,,21,5,0.15,2,8
1/20/2012,,17,-9,0,0,7
1/21/2012,,14,-17,0,0,6
1/22/2012,,22,-11,0,0,6
1/23/2012,,36,22,0.3,0,4
1/24/2012,,41,23,0.4,0,2
1/25/2012,,23,19,0,0,2
1/26/2012,,31,20,0,0,2
1/27/2012,,32,26,0.03,1,3
1/28/2012,,35,23,0.25,4,6
1/29/2012,,30,18,0,0,6
1/30/2012,,23,2,0.14,1,6
1/31/2012,,27,,0,0,6
2/1/2012,,37,27,0,0,4
2/2/2012,,33,26,0,0,4
2/3/2012,,33,26,0,0,4
2/4/2012,,37,25,0,0,3
2/5/2012,,35,28,0,0,2
2/6/2012,,35,28,0,0,2
2/7/2012,,36,15,0,0,2
2/8/2012,,19,8,0,0,2
2/9/2012,,33,10,0,0,2
2/10/2012,,34,11,0,0,2
2/11/2012,,11,-6,0,0,2
2/12/2012,,22,-2,0.03,0,2
