Date,AvgTemp,MaxTemp,MinTemp,Precip,Snowfall,SnowDepth
8/5/2016,,,,0,,
8/6/2016,,,,0,,
8/7/2016,,,,0,,
8/8/2016,,,,0,,
8/9/2016,,,,0,,
8/10/2016,,,,0,,
8/11/2016,,,,0,,
8/12/2016,,,,0.42,,
8/14/2016,,,,0.05,,
8/15/2016,,,,0,,
8/16/2016,,,,0,,
8/17/2016,,,,0.02,,
8/18/2016,,,,0,0,
8/19/2016,,,,0.04,,
8/20/2016,,,,0.02,,
8/21/2016,,,,0.56,,
8/22/2016,,,,0,,
8/23/2016,,,,0,,
8/25/2016,,,,1.08,,
8/26/2016,,,,0,,
8/27/2016,,,,0,0,
8/28/2016,,,,1.09,,
8/29/2016,,,,0,,
8/30/2016,,,,0,,
8/31/2016,,,,0,0,
9/1/2016,,,,0,0,
9/2/2016,,,,0,0,
9/3/2016,,,,0,0,
9/4/2016,,,,0,0,
9/5/2016,,,,0,0,
9/6/2016,,,,0.13,,
9/7/2016,,,,1.18,,
9/8/2016,,,,0.11,,
9/9/2016,,,,0,,
9/10/2016,,,,0,,
9/11/2016,,,,0.3,,
9/12/2016,,,,0,,
9/13/2016,,,,0,,
9/14/2016,,,,0,,
9/15/2016,,,,0,,
9/16/2016,,,,0.84,,
9/17/2016,,,,0.34,,
9/18/2016,,,,0.22,,
9/23/2016,,,,0.04,,
9/24/2016,,,,0,,
9/25/2016,,,,0,,
9/26/2016,,,,1.09,,
9/28/2016,,,,0.24,,
9/29/2016,,,,0,,
9/30/2016,,,,0,,
10/1/2016,,,,0,,
10/2/2016,,,,0.29,,
10/13/2016,,,,0.43,,
10/17/2016,,,,0,,
10/18/2016,,,,1.2,,
4/5/2017,,,,0.44,,
4/6/2017,,,,0,,
4/7/2017,,,,0,0,
4/9/2017,,,,0,,
4/10/2017,,,,0.83,,
4/11/2017,,,,0.23,,
4/12/2017,,,,0.25,,
4/13/2017,,,,0,,
4/14/2017,,,,0,,
4/15/2017,,,,0,,
4/16/2017,,,,0.45,,
4/17/2017,,,,0.05,,
4/18/2017,,,,0,,
4/19/2017,,,,0.1,,
4/20/2017,,,,0,,
4/21/2017,,,,0.11,,
4/22/2017,,,,0.01,,
4/23/2017,,,,0,,
4/24/2017,,,,0.02,,
4/25/2017,,,,0,,
4/26/2017,,,,0.02,,
4/27/2017,,,,0.21,,
4/28/2017,,,,0.1,,
4/30/2017,,,,0,,
5/1/2017,,,,0.06,,
5/2/2017,,,,0.69,,
5/4/2017,,,,0,,
5/5/2017,,,,0,,
5/6/2017,,,,0,,
5/7/2017,,,,0,,
5/8/2017,,,,0,,
5/10/2017,,,,0,,
5/11/2017,,,,0,,
5/12/2017,,,,0,,
5/13/2017,,,,0,,
5/14/2017,,,,0,0,
5/15/2017,,,,0,,
5/16/2017,,,,0,,
5/17/2017,,,,0.09,,
5/18/2017,,,,0.08,,
5/19/2017,,,,0.55,,
5/20/2017,,,,0,,
5/21/2017,,,,0.13,,
5/22/2017,,,,0.15,,
5/23/2017,,,,0.15,,
5/24/2017,,,,0.02,,
5/25/2017,,,,0.09,,
5/26/2017,,,,0.07,,
5/27/2017,,,,0,,
5/28/2017,,,,0,,
5/29/2017,,,,0.14,,
5/30/2017,,,,0.01,,
5/31/2017,,,,0.02,,
6/1/2017,,,,0.18,,
6/2/2017,,,,0,,
6/3/2017,,,,0,0,
6/4/2017,,,,0.1,,
6/5/2017,,,,0.02,,
6/6/2017,,,,0.19,,
6/7/2017,,,,0,,
6/8/2017,,,,0,,
6/9/2017,,,,0.18,,
6/10/2017,,,,0,,
6/11/2017,,,,0,,
6/12/2017,,,,0.45,,
6/13/2017,,,,0,,
6/14/2017,,,,0,,
6/15/2017,,,,0.04,,
6/16/2017,,,,0.02,,
6/17/2017,,,,0.1,,
6/18/2017,,,,0.05,,
6/19/2017,,,,0.63,,
6/21/2017,,,,0,,
6/22/2017,,,,0,0,
6/23/2017,,,,0.05,,
6/24/2017,,,,0,0,
6/25/2017,,,,0.05,,
6/26/2017,,,,0.05,,
6/27/2017,,,,1.18,,
6/29/2017,,,,0.68,,
6/30/2017,,,,0.16,,
7/1/2017,,,,0.03,,
7/3/2017,,,,0,0,
7/4/2017,,,,0,,
7/5/2017,,,,0,,
7/6/2017,,,,0,,
7/7/2017,,,,0.48,,
7/8/2017,,,,0,,
7/9/2017,,,,0.04,,
7/10/2017,,,,0.04,,
7/11/2017,,,,0,,
7/12/2017,,,,0.28,,
7/13/2017,,,,0.08,,
7/14/2017,,,,0.24,,
7/15/2017,,,,0,,
7/16/2017,,,,0,,
7/17/2017,,,,0,,
7/18/2017,,,,0,,
7/19/2017,,,,0.14,,
7/20/2017,,,,0,,
7/21/2017,,,,0,,
7/22/2017,,,,0,,
7/23/2017,,,,0,,
7/24/2017,,,,1.55,,
7/25/2017,,,,0,,
7/26/2017,,,,0.24,,
7/27/2017,,,,0.14,,
7/28/2017,,,,0,,
7/29/2017,,,,0,,
7/30/2017,,,,0,,
7/31/2017,,,,0,,
8/1/2017,,,,0,,
8/2/2017,,,,0.16,,
8/3/2017,,,,0,,
8/4/2017,,,,0.72,,
8/5/2017,,,,0.07,,
8/6/2017,,,,0,0,
8/7/2017,,,,0,0,
8/8/2017,,,,0,0,
8/9/2017,,,,0,,
8/10/2017,,,,0,,
8/11/2017,,,,0.38,,
8/12/2017,,,,0.24,,
8/13/2017,,,,0,0,
8/14/2017,,,,0,0,
8/15/2017,,,,0,,
8/16/2017,,,,0,,
8/17/2017,,,,0,,
8/18/2017,,,,2.09,,
8/19/2017,,,,0.03,,
8/20/2017,,,,0,,
8/21/2017,,,,0,,
8/22/2017,,,,0.98,,
8/23/2017,,,,0,,
8/24/2017,,,,0,,
8/25/2017,,,,0,,
8/26/2017,,,,0,,
8/27/2017,,,,0,,
8/28/2017,,,,0,,
9/2/2017,,,,0,,
9/3/2017,,,,0.1,,
9/4/2017,,,,0.37,,
9/5/2017,,,,0.09,,
9/6/2017,,,,0,,
9/7/2017,,,,0,,
9/8/2017,,,,0,,
9/9/2017,,,,0,,
9/10/2017,,,,0,,
9/11/2017,,,,0,,
9/12/2017,,,,0,,
9/13/2017,,,,0,,
9/14/2017,,,,0,,
9/15/2017,,,,0,,
9/16/2017,,,,0,,
9/17/2017,,,,0,,
9/18/2017,,,,0.01,,
9/19/2017,,,,0,,
9/20/2017,,,,0,,
9/21/2017,,,,0.32,,
9/23/2017,,,,0.12,,
9/24/2017,,,,0,,
9/25/2017,,,,0,,
9/26/2017,,,,0,,
9/27/2017,,,,0.03,,
9/28/2017,,,,0,,
9/29/2017,,,,0.05,,
9/30/2017,,,,0,,
10/1/2017,,,,0,,
10/2/2017,,,,0,,
10/3/2017,,,,0,,
10/4/2017,,,,0.45,,
10/5/2017,,,,0,,
10/6/2017,,,,0,,
10/7/2017,,,,0.92,,
10/8/2017,,,,0.48,,
10/9/2017,,,,0,,
10/10/2017,,,,0,,
10/11/2017,,,,0,,
10/12/2017,,,,0,,
10/13/2017,,,,0.05,,
10/15/2017,,,,0.91,,
10/16/2017,,,,0,,
10/17/2017,,,,0,,
10/18/2017,,,,0,,
10/19/2017,,,,0,,
10/20/2017,,,,0,,
10/22/2017,,,,0,,
10/23/2017,,,,0.91,,
10/24/2017,,,,2,,
10/25/2017,,,,0.49,,
10/26/2017,,,,0,,
10/27/2017,,,,0.03,,
10/28/2017,,,,0.24,,
4/26/2018,,,,0,,
4/27/2018,,,,0.18,,
4/28/2018,,,,0,,
4/29/2018,,,,0,,
5/2/2018,,,,0.2,,
5/3/2018,,,,0.28,,
5/4/2018,,,,0.24,,
5/5/2018,,,,0.58,,
5/6/2018,,,,0,,
5/7/2018,,,,0,,
5/8/2018,,,,0,,
5/9/2018,,,,0.03,,
5/10/2018,,,,0.18,,
5/11/2018,,,,0,,
5/12/2018,,,,0,,
5/13/2018,,,,0,,
5/14/2018,,,,0,,
5/15/2018,,,,0,,
5/16/2018,,,,0,,
5/17/2018,,,,0,,
5/18/2018,,,,0,,
5/19/2018,,,,0,,
5/20/2018,,,,0.34,,
5/21/2018,,,,0,,
5/22/2018,,,,0,,
5/23/2018,,,,0,,
5/24/2018,,,,0,,
5/25/2018,,,,0.3,,
5/26/2018,,,,0.17,,
5/27/2018,,,,0,,
5/28/2018,,,,0,,
5/29/2018,,,,0,,
5/31/2018,,,,0.15,,
6/1/2018,,,,0,,
